,UserID,ISBN,BookRating
405724,98329,0312924585,7
405725,98330,0060959037,10
405731,98344,0316769487,10
405772,98356,0345337662,8
405845,98356,0804106304,7
406567,98391,0312305060,8
406973,98391,0312983271,8
407048,98391,0316666343,9
407974,98391,0385504209,10
409200,98391,0515131229,9
410655,98391,0786868716,10
411823,98415,0671510053,8
411915,98440,0156027321,6
411917,98440,0316769487,7
411956,98440,0446310786,10
412048,98468,0345339681,10
412055,98468,0446310786,9
412106,98484,0446310786,10
412120,98484,0804106304,8
412311,98531,0312291639,7
412481,98549,0142000205,5
412483,98551,0312195516,9
412572,98596,0440211727,8
412618,98628,0316284955,10
412620,98628,0385504209,8
412624,98628,0446605239,10
412635,98628,0971880107,1
412820,98654,0060392452,10
412852,98655,0971880107,2
412890,98671,0440241073,9
412942,98686,0440213525,7
413093,98722,0345417623,7
413136,98723,0385335482,9
413165,98723,0553279912,7
413172,98723,0671003755,3
413191,98723,0743418174,8
413219,98736,014028009X,10
415551,98754,0312983271,6
415597,98758,0316776963,8
415614,98758,0385505833,9
415657,98758,0446612545,9
415705,98758,0553572997,7
415812,98764,0385722206,7
415821,98783,0345313860,8
415824,98783,0345337662,8
415825,98783,0345339703,9
415904,98787,0060934417,9
415933,98787,0316096199,8
415935,98787,0316776963,9
415970,98787,0385484518,8
415977,98787,0385720106,8
415985,98787,0440226430,7
416052,98787,0804114986,7
416093,98794,014028009X,8
416096,98794,0312278586,9
416101,98801,0375707972,8
416103,98804,0142001740,9
416106,98804,0380731851,7
416186,98865,0385265700,9
416188,98865,0452282829,8
416231,98887,0684801523,9
416256,98904,0060502258,10
416270,98904,0316569321,7
416271,98904,0316666343,10
416293,98904,043935806X,5
416369,98904,0679746048,7
416393,98908,0142001740,5
416400,98914,0385504209,6
416431,98923,0440234743,7
416471,98930,0316096199,8
416565,98950,1558743669,7
416614,98966,0440206154,7
416632,98988,0316569321,7
416700,99014,0671003755,10
416734,99025,006101351X,5
416741,99025,0439064872,8
416768,99026,0971880107,2
416771,99027,068484477X,6
416778,99032,0140298479,7
416800,99032,0385504209,6
417036,99132,0345342968,8
417087,99159,0142001740,7
417110,99172,0316666343,5
417114,99190,0142000205,8
417124,99193,0805063897,9
417156,99204,0446610038,9
417176,99222,0375726403,10
417348,99229,0316601950,7
417418,99246,0440241073,9
417432,99252,0440241073,8
417433,99252,0446310786,9
417435,99252,0446606812,6
417480,99271,0140293248,10
417497,99281,0060938455,9
417520,99298,0312195516,10
417637,99313,0142001740,8
417638,99313,0312291639,6
417654,99314,0316569321,10
417660,99314,0385720106,9
417707,99337,044023722X,5
417709,99341,0312278586,8
417774,99347,0743237188,8
417798,99349,0375727345,8
417835,99388,0446672211,9
418011,99446,0385492081,6
418014,99452,0385504209,8
418043,99482,0671027360,8
418058,99508,0060938455,10
418082,99523,0375707972,5
418084,99523,0385265700,5
418089,99523,0446672211,5
418093,99523,067976402X,8
418153,99616,0679746048,5
418205,99630,0375727345,9
418236,99630,067976402X,2
418245,99630,0743418174,8
418374,99650,0440213525,8
418375,99650,0440214041,8
418376,99650,0440220602,8
418443,99720,0385505833,8
418445,99720,0439064872,9
418446,99720,0439139600,10
418447,99720,043935806X,9
418448,99720,0440206154,10
418449,99720,0440224675,9
418454,99720,059035342X,9
418469,99720,0743237188,8
418479,99738,0156027321,10
418533,99765,0064407667,7
418592,99832,0515131229,8
418625,99895,0515131229,9
418675,99946,0971880107,3
418757,99955,0446605239,4
418825,99955,067976402X,8
418915,99980,0679746048,6
418940,99996,044023722X,8
418941,99996,0440241073,7
418945,99996,0452282152,8
418971,99997,0316666343,9
418972,99997,0345443284,8
418982,100004,0345339703,10
418988,100004,0439064872,10
418991,100004,059035342X,10
418994,100009,0060392452,8
418995,100009,0060502258,6
419006,100009,0385504209,8
419011,100009,0440236673,8
419062,100035,0440211727,8
419083,100043,0375727345,8
419098,100053,0316769487,8
419108,100053,0679746048,6
419120,100066,0385722206,8
419131,100067,1400034779,7
419223,100088,0385504209,10
419227,100088,0440220602,10
419301,100098,0743237188,5
419353,100115,0786868716,10
419423,100172,0060930535,8
419525,100227,0385484518,7
419529,100227,0439064864,10
419530,100227,0439136350,10
419531,100227,0439139597,10
419532,100227,043935806X,10
419543,100227,059035342X,10
419579,100251,0345337662,5
419614,100256,044651652X,10
419650,100264,0312291639,8
419652,100264,0312966970,9
419688,100264,044023722X,5
419753,100266,0345361792,1
419758,100266,0440222656,4
419781,100294,0451524934,5
419783,100294,067976402X,10
419803,100343,0316666343,3
419879,100354,059035342X,10
419936,100393,0440234743,5
419948,100399,0060930535,10
419977,100427,0375725784,9
420000,100452,0971880107,1
420030,100459,0060392452,9
420055,100459,0142000205,7
420102,100459,0345339681,8
420124,100459,0375727345,8
420132,100459,0380789035,9
420146,100459,0385720106,8
420174,100459,0440211727,10
420185,100459,0446310786,9
420187,100459,0446364193,8
420215,100459,0452282829,8
420259,100459,0671021001,8
420314,100459,0804114986,10
420390,100460,0316776963,6
420403,100471,0316601950,6
420404,100471,0345443284,7
420405,100471,0375706771,8
420406,100471,0375727345,8
420407,100471,0385484518,7
420409,100471,0671021001,10
420424,100486,0446606812,7
420464,100506,068484477X,10
420465,100506,0684874350,10
420468,100510,0316769487,7
420469,100510,0399501487,9
420474,100517,0375726403,9
420559,100568,044021145X,7
420733,100580,0671003755,3
420764,100590,1573229326,8
420779,100594,0804114986,7
420863,100644,0380789019,10
420868,100644,0385486804,8
420870,100644,0385504209,9
421073,100648,0060928336,5
421075,100648,0060934417,9
421085,100648,0312291639,6
421105,100648,0671003755,6
421124,100657,0385335482,5
421197,100682,0971880107,8
421206,100694,0345370775,7
421284,100781,0316666343,10
421461,100786,1558743669,8
421483,100815,0060928336,6
421485,100815,0312305060,1
421489,100815,0380789035,8
421495,100815,0671510053,6
421497,100815,067976402X,5
421626,100832,0452282152,7
421641,100838,044021145X,9
421712,100846,0345417623,8
421726,100846,0375707972,8
421752,100846,0385504209,8
421796,100846,0440226430,8
421916,100846,059035342X,8
421930,100846,0671003755,8
421934,100846,0671027360,8
422062,100865,0446672211,8
422092,100896,0446672211,6
422094,100902,0312291639,10
422098,100903,0440226430,7
422196,100906,0140298479,7
422447,100906,0385486804,9
422496,100906,0439064864,8
422497,100906,0439136350,9
422498,100906,0439139600,9
422499,100906,043935806X,7
422721,100906,0553572997,8
422741,100906,0590353403,8
422873,100906,0684874350,8
423210,100995,0971880107,2
423234,101029,0804106304,7
423244,101035,0375726403,8
423261,101041,0446610038,7
423267,101046,0316769487,8
423271,101052,0312291639,8
423296,101081,0316096199,8
423302,101081,0786868716,9
423416,101126,0446310786,10
423473,101154,0312195516,8
423516,101175,0440214041,9
423542,101196,0671003755,9
423841,101209,043935806X,5
423872,101209,0440234743,7
424577,101299,0446612545,7
424640,101305,0060934417,8
424644,101305,006101351X,7
424655,101305,014028009X,7
424668,101305,0312195516,5
424697,101305,0375726403,5
424720,101305,0385504209,6
424744,101305,0449005615,8
424764,101305,0671510053,8
424798,101305,0684874350,7
424878,101336,0316769487,4
424886,101336,044651652X,8
424901,101338,0312195516,9
424907,101341,0440225701,5
424944,101381,0446364193,5
424979,101422,0061009059,7
424983,101422,0385335482,5
425034,101475,0316284955,8
425055,101505,1573229326,5
425130,101520,0312291639,8
425131,101520,0375726403,4
425156,101538,0971880107,7
425178,101550,0345337662,10
425348,101566,0312983271,7
425389,101606,0060928336,8
425390,101606,0060976845,6
425418,101606,0345313860,7
425419,101606,0345337662,8
425439,101606,0385492081,9
425456,101606,0446672211,9
425549,101606,1573229326,7
425581,101620,0061009059,9
425583,101620,014028009X,6
425584,101620,0140298479,8
425587,101620,0312966970,9
425608,101620,0385503822,7
425609,101620,0385505833,8
425614,101620,0440211727,10
425615,101620,0440224764,9
425616,101620,0440236673,7
425617,101620,044023722X,10
425620,101620,0671001795,9
425641,101632,0345361792,8
425701,101672,044023722X,7
425703,101677,0743418174,8
425721,101684,059035342X,6
425794,101703,0375727345,9
425834,101731,0140067477,8
425851,101731,0345342968,7
425890,101731,067976402X,8
425944,101741,0440241073,9
425959,101744,0440220602,6
425960,101744,044022165X,5
425961,101744,0440225701,5
425967,101745,0345361792,9
426006,101803,0804106304,10
426035,101840,0385492081,3
426070,101851,0140067477,10
426090,101851,0312924585,7
426130,101851,0399501487,8
426141,101851,0439064864,10
426142,101851,0439136350,10
426143,101851,0439139597,10
426144,101851,043935806X,10
426148,101851,0440211727,9
426205,101851,0590353403,10
426206,101851,059035342X,10
426296,101851,0804106304,10
426681,101857,0312195516,9
426682,101861,0971880107,5
426740,101876,0060976845,8
426763,101876,0140067477,8
426803,101876,0316601950,8
426812,101876,0345313860,7
426824,101876,0345361792,10
426915,101876,0440213525,8
426947,101876,044651652X,8
426953,101876,0446605239,7
427024,101876,0553279912,9
427057,101876,0671021001,10
427096,101876,067976402X,8
427161,101882,0140067477,8
427181,101882,0446605239,10
427182,101882,0446608955,7
427217,101901,044021145X,6
427244,101935,0375727345,6
427260,101963,0316601950,9
427362,102019,0971880107,3
427363,102027,0345370775,9
427399,102032,0060934417,10
427502,102110,0312924585,9
427504,102110,0440206154,10
427520,102117,0671021001,9
427526,102120,0743418174,9
427532,102129,044023722X,9
427751,102170,0345417623,8
427826,102220,0312924585,10
427834,102220,0440224675,9
427835,102220,0440224764,6
427836,102220,0440236673,7
427837,102220,0440241073,6
427946,102232,014028009X,7
427980,102262,0316769487,9
428209,102275,0971880107,4
428341,102327,0380789035,7
428663,102383,0345443284,9
428681,102399,0446672211,8
428705,102411,0316601950,7
428706,102411,044022165X,8
428737,102430,0385265700,8
428816,102505,0439136350,7
429014,102549,0671027360,8
429016,102555,0316601950,10
429039,102564,0440206154,10
429134,102642,0060938455,7
429135,102642,0060959037,6
429194,102642,0812550706,7
429255,102647,0345361792,7
429278,102647,0385505833,8
429304,102647,0439064864,7
429306,102647,0439136350,7
429307,102647,043935806X,9
429308,102647,044021145X,10
429309,102647,0440211727,10
429310,102647,0440213525,8
429312,102647,0440214041,8
429315,102647,0440220602,9
429317,102647,0440221471,9
429318,102647,044022165X,10
429324,102647,0440225701,8
429350,102647,0446310786,4
429357,102647,0446364193,10
429453,102647,0671001795,8
429528,102668,0385335482,8
429582,102693,0316601950,9
429802,102702,0439064864,10
429803,102702,0439136350,10
429804,102702,0439139597,10
429811,102702,0440214041,8
429824,102702,0446606812,8
429825,102702,0446608955,8
429891,102702,059035342X,10
429996,102705,0060959037,7
430008,102705,0312195516,10
430009,102705,0316601950,9
430030,102705,0446672211,8
430046,102705,0684872153,10
430111,102733,0671027360,8
430129,102747,0375707972,9
430146,102760,044651652X,8
430205,102812,0684874350,10
430237,102834,0446672211,9
430293,102886,0440213525,7
430298,102891,059035342X,10
430393,102945,0060502258,4
430397,102945,0312924585,9
430662,102967,0312278586,5
431013,102967,0385484518,9
431301,102967,044021145X,6
432420,102967,067976402X,7
432579,102967,0805063897,9
432801,102972,0316601950,4
432826,103010,0060928336,9
432883,103024,0553279912,10
432992,103120,0385335482,8
433021,103144,0440236673,8
433094,103176,0345417623,9
433111,103190,0786868716,3
433144,103251,0385486804,8
433369,103304,0375727345,8
433495,103312,0767902521,8
433503,103315,0440220602,7
433521,103319,0345342968,9
433534,103336,0060928336,7
433535,103336,0060930535,10
433538,103336,0060976845,5
433550,103336,0316569321,7
433555,103336,0345337662,10
433570,103336,0385720106,6
433580,103336,044651652X,6
433587,103336,0452282152,8
433607,103336,0684874350,10
433691,103410,0060938455,8
433732,103457,068484477X,7
433751,103475,0142001740,8
433763,103484,0060392452,7
433765,103488,0439139597,10
433779,103493,0786868716,8
433797,103504,067976402X,8
433824,103526,0140067477,8
433825,103526,067976402X,9
433841,103537,0671027360,7
433850,103541,043935806X,9
433860,103541,059035342X,8
433963,103550,0060934417,10
433982,103577,0439064872,6
433983,103577,0439136369,7
434079,103630,0440219078,9
434115,103636,0451524934,7
434213,103734,0316666343,7
434241,103790,0812550706,7
434246,103801,0590353403,10
434255,103811,0312195516,9
434256,103811,0316666343,7
434261,103811,0375725784,6
434262,103811,0385265700,8
434299,103824,0679746048,6
434303,103828,0385720106,6
434306,103828,1558743669,9
434336,103835,0142001740,6
434337,103835,0316666343,6
434384,103874,0671510053,7
434386,103876,0312195516,7
434414,103920,0156027321,8
434442,103935,0380789035,7
434462,103944,0312305060,5
434544,104044,0060502258,6
434549,104045,0671003755,7
434560,104051,0671001795,8
434561,104051,0671027360,9
434578,104058,0060930535,6
434617,104058,0399501487,7
434740,104072,0156027321,9
434817,104113,0060915544,6
434821,104113,0060987103,8
434839,104113,0316284955,9
434840,104113,0316769487,10
434859,104113,0449212602,9
434918,104113,0679746048,7
434921,104113,0684801523,9
434934,104113,0804114986,9
435033,104125,1573229326,6
435045,104140,0060502258,10
435055,104144,0061009059,9
435087,104144,0446610038,8
435145,104158,0671021001,8
435174,104166,0786868716,8
435283,104205,0452282152,7
435346,104211,0446610038,5
435437,104243,0312278586,5
435460,104243,0971880107,6
435481,104268,0316776963,9
435513,104268,0971880107,6
435722,104334,0446611867,9
435727,104334,1400034779,8
435774,104362,0380789019,6
435775,104362,0380789035,7
435786,104362,043935806X,6
435866,104399,0345337662,10
435905,104399,0439064864,10
435906,104399,0439136369,10
436092,104413,0060934417,9
436177,104425,0316769487,10
436178,104426,0316601950,6
436181,104429,0060502258,10
436227,104429,0440211727,10
436228,104429,0440214041,10
436237,104429,0446605239,9
436240,104429,0446672211,10
436387,104429,1558743669,8
436417,104437,0440212561,10
436424,104439,0312305060,8
436471,104447,0440212561,5
436504,104468,0684872153,7
436507,104469,0446612545,9
436549,104505,0060976845,8
436585,104508,0671021001,9
436646,104531,0684801523,6
436647,104532,0060392452,8
436692,104550,0451524934,9
436788,104590,0316666343,10
436872,104636,0061009059,9
436928,104636,014028009X,6
436952,104636,0312966970,9
436960,104636,0312983271,7
436967,104636,0316284955,8
436968,104636,0316601950,9
437041,104636,0385505833,8
437082,104636,0439064872,10
437084,104636,0439136369,10
437085,104636,0439139600,10
437119,104636,044021145X,10
437120,104636,0440211727,10
437123,104636,0440213525,9
437124,104636,0440214041,9
437133,104636,0440219078,10
437137,104636,0440220602,9
437140,104636,044022165X,8
437144,104636,0440224764,8
437155,104636,0440225701,6
437157,104636,0440226430,10
437205,104636,0446364193,9
437232,104636,0446610038,10
437239,104636,0446672211,10
437347,104636,0553279912,9
437390,104636,0553572997,9
437410,104636,059035342X,10
437428,104636,0671001795,9
437430,104636,0671003755,8
437626,104636,1558743669,9
437658,104646,0345342968,7
437668,104654,0440241073,7
437679,104657,0064407667,8
437686,104657,0156027321,10
437705,104657,0385335482,8
437722,104657,0446310786,9
437757,104657,0812550706,10
437789,104665,0061009059,6
437820,104665,0316096199,9
437834,104665,0345353145,5
437836,104665,0345370775,5
437847,104665,0345443284,8
437950,104665,044021145X,7
437951,104665,0440211727,8
437953,104665,0440214041,7
437958,104665,044022165X,7
437967,104665,044023722X,8
437979,104665,044651652X,8
438085,104665,059035342X,9
438123,104665,0671003755,10
438311,104759,0316769487,7
438357,104796,0440222656,5
438378,104809,0452282152,9
438389,104812,0345342968,9
438407,104812,043935806X,6
438419,104816,0142001740,8
438453,104868,0385486804,8
438459,104871,0812550706,10
438474,104880,0316666343,8
438476,104880,0345339681,8
438477,104880,0345339703,9
438526,104880,0684874350,10
438614,104939,0440241073,8
438640,104948,0446310786,10
438697,105012,0440212561,5
438750,105028,0312924585,8
438756,105028,0345353145,8
438757,105028,0345370775,8
438774,105028,0399501487,9
438779,105028,0439064872,8
438780,105028,0440211727,8
438781,105028,0440213525,8
438783,105028,0440224675,8
438784,105028,0440224764,7
438791,105028,0446606812,6
438813,105028,059035342X,8
438905,105054,0439064864,10
438907,105054,0440206154,7
438910,105054,0440226430,8
438942,105054,0590353403,10
439003,105058,0345370775,7
439010,105058,0375707972,7
439011,105058,0385265700,8
439053,105068,059035342X,10
439064,105076,0449212602,9
439068,105079,0385492081,8
439123,105101,0743418174,6
439152,105108,0316096199,10
439285,105109,0312195516,4
439304,105114,0805063897,9
439343,105124,0440211727,8
439344,105124,0440234743,6
439391,105137,1400034779,9
